superkingdom	assembly_level	genome_size
Bacteria	Complete Genome	3.498846054
Bacteria	Complete Genome	3.499826431
Bacteria	Complete Genome	3.499976158
Bacteria	Complete Genome	3.50015831
Bacteria	Complete Genome	3.503308296
Bacteria	Complete Genome	3.504310608
Bacteria	Complete Genome	3.504429817
Bacteria	Complete Genome	3.504441261
Bacteria	Complete Genome	3.505683899
Bacteria	Complete Genome	3.505804062
Bacteria	Complete Genome	3.506127357
Bacteria	Complete Genome	3.507170677
Bacteria	Complete Genome	3.507912636
Bacteria	Complete Genome	3.509860992
Bacteria	Complete Genome	3.511561394
Bacteria	Complete Genome	3.511832237
Bacteria	Complete Genome	3.512645721
Bacteria	Complete Genome	3.513504982
Bacteria	Complete Genome	3.513838768
Bacteria	Complete Genome	3.51536274
Bacteria	Complete Genome	3.516374588
Bacteria	Complete Genome	3.516988754
Archaea	Complete Genome	3.518011093
Bacteria	Complete Genome	3.524012566
Bacteria	Complete Genome	3.524050713
Bacteria	Complete Genome	3.524643898
Bacteria	Complete Genome	3.524887085
Bacteria	Complete Genome	3.524959564
Bacteria	Complete Genome	3.525259018
Bacteria	Complete Genome	3.525312424
Bacteria	Complete Genome	3.527754784
Bacteria	Complete Genome	3.528188705
Bacteria	Complete Genome	3.530014992
Bacteria	Complete Genome	3.532259941
Bacteria	Complete Genome	3.533169746
Bacteria	Complete Genome	3.533687592
Bacteria	Complete Genome	3.533893585
Bacteria	Complete Genome	3.534202576
Bacteria	Complete Genome	3.534814835
Bacteria	Complete Genome	3.534996986
Bacteria	Complete Genome	3.535549164
Bacteria	Complete Genome	3.538802147
Bacteria	Complete Genome	3.539829254
Bacteria	Complete Genome	3.540040016
Bacteria	Complete Genome	3.540672302
Bacteria	Complete Genome	3.541078568
Bacteria	Complete Genome	3.541815758
Archaea	Complete Genome	3.542473793
Bacteria	Complete Genome	3.542485237
Bacteria	Complete Genome	3.543053627
Bacteria	Complete Genome	3.543428421
Bacteria	Complete Genome	3.547062874
Bacteria	Complete Genome	3.547664642
Bacteria	Complete Genome	3.548829079
Bacteria	Complete Genome	3.551417351
Bacteria	Complete Genome	3.553233147
Bacteria	Complete Genome	3.554413795
Bacteria	Complete Genome	3.555252075
Bacteria	Complete Genome	3.555977821
Bacteria	Complete Genome	3.556438446
Bacteria	Complete Genome	3.558765411
Bacteria	Complete Genome	3.558958054
Bacteria	Complete Genome	3.560143471
Bacteria	Complete Genome	3.561386108
Bacteria	Complete Genome	3.562851906
Bacteria	Complete Genome	3.564489365
Archaea	Complete Genome	3.565770149
Bacteria	Complete Genome	3.568387985
Bacteria	Complete Genome	3.568890572
Bacteria	Complete Genome	3.569531441
Bacteria	Complete Genome	3.569573402
Archaea	Complete Genome	3.571857452
Bacteria	Complete Genome	3.572112083
Bacteria	Complete Genome	3.573414803
Bacteria	Complete Genome	3.576183319
Bacteria	Complete Genome	3.577610016
Bacteria	Complete Genome	3.578739166
Bacteria	Complete Genome	3.581332207
Bacteria	Complete Genome	3.584139824
Bacteria	Complete Genome	3.584222794
Bacteria	Complete Genome	3.585255623
Bacteria	Complete Genome	3.58582592
Bacteria	Complete Genome	3.58654213
Bacteria	Complete Genome	3.589805603
Bacteria	Complete Genome	3.589895248
Bacteria	Complete Genome	3.589897156
Bacteria	Complete Genome	3.59224987
Bacteria	Complete Genome	3.592373848
Bacteria	Complete Genome	3.592626572
Bacteria	Complete Genome	3.5927248
Bacteria	Complete Genome	3.593502998
Bacteria	Complete Genome	3.593608856
Bacteria	Complete Genome	3.593835831
Archaea	Complete Genome	3.594006538
Bacteria	Complete Genome	3.595222473
Bacteria	Complete Genome	3.595355034
Bacteria	Complete Genome	3.595665932
Bacteria	Complete Genome	3.596941948
Archaea	Complete Genome	3.598343849
Bacteria	Complete Genome	3.600241661
Bacteria	Complete Genome	3.600749016
Bacteria	Complete Genome	3.601305962
Bacteria	Complete Genome	3.601950645
Bacteria	Complete Genome	3.603252411
Bacteria	Complete Genome	3.603897095
Bacteria	Complete Genome	3.604372978
Bacteria	Complete Genome	3.605821609
Bacteria	Complete Genome	3.606741905
Bacteria	Complete Genome	3.607061386
Bacteria	Complete Genome	3.607252121
Bacteria	Complete Genome	3.609333992
Bacteria	Complete Genome	3.609376907
Bacteria	Complete Genome	3.610526085
Bacteria	Complete Genome	3.61246109
Bacteria	Complete Genome	3.613593102
Bacteria	Complete Genome	3.614989281
Bacteria	Complete Genome	3.616831779
Archaea	Complete Genome	3.62120533
Bacteria	Complete Genome	3.621329308
Bacteria	Complete Genome	3.621792793
Bacteria	Complete Genome	3.623785019
Bacteria	Complete Genome	3.624927521
Bacteria	Complete Genome	3.625079155
Bacteria	Complete Genome	3.627542496
Bacteria	Complete Genome	3.627591133
Bacteria	Complete Genome	3.631508827
Bacteria	Complete Genome	3.632284164
Bacteria	Complete Genome	3.632390022
Bacteria	Complete Genome	3.634613037
Bacteria	Complete Genome	3.636426926
Bacteria	Complete Genome	3.637040138
Bacteria	Complete Genome	3.640556335
Bacteria	Complete Genome	3.642744064
Bacteria	Complete Genome	3.643034935
Bacteria	Complete Genome	3.643669128
Archaea	Complete Genome	3.644020081
Bacteria	Complete Genome	3.647237778
Bacteria	Complete Genome	3.647464752
Archaea	Complete Genome	3.648340225
Bacteria	Complete Genome	3.649151802
Bacteria	Complete Genome	3.649169922
Archaea	Complete Genome	3.649184227
Bacteria	Complete Genome	3.65098381
Bacteria	Complete Genome	3.651011467
Bacteria	Complete Genome	3.651181221
Bacteria	Complete Genome	3.652718544
Bacteria	Complete Genome	3.653327942
Bacteria	Complete Genome	3.65418911
Bacteria	Complete Genome	3.657493591
Bacteria	Complete Genome	3.657977104
Archaea	Complete Genome	3.658076286
Bacteria	Complete Genome	3.658511162
Archaea	Complete Genome	3.659225464
Bacteria	Complete Genome	3.660142899
Bacteria	Complete Genome	3.662563324
Bacteria	Complete Genome	3.662766457
Bacteria	Complete Genome	3.662923813
Archaea	Complete Genome	3.6632061
Bacteria	Complete Genome	3.663720131
Bacteria	Complete Genome	3.664718628
Bacteria	Complete Genome	3.665417671
Bacteria	Complete Genome	3.666004181
Bacteria	Complete Genome	3.666107178
Bacteria	Complete Genome	3.667321205
Bacteria	Complete Genome	3.667570114
Bacteria	Complete Genome	3.667840004
Bacteria	Complete Genome	3.668883324
Bacteria	Complete Genome	3.671887398
Bacteria	Complete Genome	3.672085762
Bacteria	Complete Genome	3.673951149
Bacteria	Complete Genome	3.674365044
Bacteria	Complete Genome	3.676054001
Bacteria	Complete Genome	3.678328514
Bacteria	Complete Genome	3.679294586
Bacteria	Complete Genome	3.680404663
Bacteria	Complete Genome	3.68059063
Bacteria	Complete Genome	3.681871414
Bacteria	Complete Genome	3.683233261
Bacteria	Complete Genome	3.685777664
Bacteria	Complete Genome	3.687168121
Bacteria	Complete Genome	3.688124657
Bacteria	Complete Genome	3.689079285
Bacteria	Complete Genome	3.690172195
Bacteria	Complete Genome	3.691591263
Bacteria	Complete Genome	3.692791939
Bacteria	Complete Genome	3.695365906
Bacteria	Complete Genome	3.696633339
Bacteria	Complete Genome	3.69778347
Bacteria	Complete Genome	3.699709892
Bacteria	Complete Genome	3.700774193
Bacteria	Complete Genome	3.701914787
Bacteria	Complete Genome	3.702035904
Archaea	Complete Genome	3.704155922
Bacteria	Complete Genome	3.704501152
Bacteria	Complete Genome	3.708721161
Bacteria	Complete Genome	3.709305763
Bacteria	Complete Genome	3.709671021
Bacteria	Complete Genome	3.709822655
Bacteria	Complete Genome	3.709921837
Bacteria	Complete Genome	3.710287094
Bacteria	Complete Genome	3.710505486
Bacteria	Complete Genome	3.712478638
Bacteria	Complete Genome	3.716374397
Bacteria	Complete Genome	3.717973709
Bacteria	Complete Genome	3.718789101
Bacteria	Complete Genome	3.720043182
Bacteria	Complete Genome	3.720953941
Archaea	Complete Genome	3.72103405
Bacteria	Complete Genome	3.721507072
Bacteria	Complete Genome	3.722940445
Bacteria	Complete Genome	3.723075867
Bacteria	Complete Genome	3.724397659
Bacteria	Complete Genome	3.724450111
Bacteria	Complete Genome	3.725616455
Bacteria	Complete Genome	3.727246284
Bacteria	Complete Genome	3.728880882
Bacteria	Complete Genome	3.729450226
Bacteria	Complete Genome	3.729706764
Bacteria	Complete Genome	3.730066299
Bacteria	Complete Genome	3.730866432
Bacteria	Complete Genome	3.731431007
Bacteria	Complete Genome	3.73152256
Bacteria	Complete Genome	3.732798576
Bacteria	Complete Genome	3.733839989
Bacteria	Complete Genome	3.735267639
Bacteria	Complete Genome	3.735330582
Bacteria	Complete Genome	3.736075401
Bacteria	Complete Genome	3.73884201
Bacteria	Complete Genome	3.739933968
Bacteria	Complete Genome	3.739953041
Bacteria	Complete Genome	3.74297905
Bacteria	Complete Genome	3.742995262
Bacteria	Complete Genome	3.743062019
Bacteria	Complete Genome	3.743737221
Bacteria	Complete Genome	3.744038582
Bacteria	Complete Genome	3.749081612
Bacteria	Complete Genome	3.750889778
Bacteria	Complete Genome	3.753085136
Bacteria	Complete Genome	3.75615406
Archaea	Complete Genome	3.756394386
Bacteria	Complete Genome	3.765158653
Bacteria	Complete Genome	3.765337944
Bacteria	Complete Genome	3.765826225
Bacteria	Complete Genome	3.766867638
Bacteria	Complete Genome	3.770655632
Archaea	Complete Genome	3.770661354
Bacteria	Complete Genome	3.77103138
Bacteria	Complete Genome	3.774927139
Bacteria	Complete Genome	3.777481079
Bacteria	Complete Genome	3.777563095
Bacteria	Complete Genome	3.778532982
Archaea	Complete Genome	3.779480934
Bacteria	Complete Genome	3.780005455
Bacteria	Complete Genome	3.78012085
Bacteria	Complete Genome	3.780404091
Bacteria	Complete Genome	3.783147812
Bacteria	Complete Genome	3.78361702
Archaea	Complete Genome	3.784005165
Bacteria	Complete Genome	3.784152985
Bacteria	Complete Genome	3.789681435
Bacteria	Complete Genome	3.789815903
Bacteria	Complete Genome	3.789888382
Bacteria	Complete Genome	3.790529251
Bacteria	Complete Genome	3.790969849
Bacteria	Complete Genome	3.793263435
Bacteria	Complete Genome	3.79371357
Bacteria	Complete Genome	3.794661522
Archaea	Complete Genome	3.795403481
Bacteria	Complete Genome	3.795571327
Bacteria	Complete Genome	3.798177719
Bacteria	Complete Genome	3.798853874
Bacteria	Complete Genome	3.798869133
Bacteria	Complete Genome	3.798876762
Bacteria	Complete Genome	3.799380302
Bacteria	Complete Genome	3.79946804
Bacteria	Complete Genome	3.801799774
Bacteria	Complete Genome	3.802696228
Bacteria	Complete Genome	3.802858353
Bacteria	Complete Genome	3.802915573
Bacteria	Complete Genome	3.802978516
Bacteria	Complete Genome	3.805605888
Bacteria	Complete Genome	3.807074547
Archaea	Complete Genome	3.807078362
Bacteria	Complete Genome	3.807830811
Bacteria	Complete Genome	3.808526993
Archaea	Complete Genome	3.809236526
Bacteria	Complete Genome	3.809885025
Bacteria	Complete Genome	3.810121536
Bacteria	Complete Genome	3.810245514
Bacteria	Complete Genome	3.811558723
Bacteria	Complete Genome	3.812422752
Bacteria	Complete Genome	3.813160896
Bacteria	Complete Genome	3.813567162
Bacteria	Complete Genome	3.815581322
Bacteria	Complete Genome	3.815794945
Bacteria	Complete Genome	3.816884041
Bacteria	Complete Genome	3.817323685
Bacteria	Complete Genome	3.817364693
Bacteria	Complete Genome	3.818933487
Bacteria	Complete Genome	3.819382668
Bacteria	Complete Genome	3.821282387
Bacteria	Complete Genome	3.821339607
Bacteria	Complete Genome	3.821871758
Bacteria	Complete Genome	3.822502136
Bacteria	Complete Genome	3.822685242
Bacteria	Complete Genome	3.823777199
Bacteria	Complete Genome	3.824881554
Bacteria	Complete Genome	3.825982094
Bacteria	Complete Genome	3.826120377
Bacteria	Complete Genome	3.827156067
Bacteria	Complete Genome	3.827352524
Bacteria	Complete Genome	3.828526497
Bacteria	Complete Genome	3.830182076
Bacteria	Complete Genome	3.831380844
Bacteria	Complete Genome	3.832522392
Bacteria	Complete Genome	3.833441734
Bacteria	Complete Genome	3.833518982
Bacteria	Complete Genome	3.836032867
Bacteria	Complete Genome	3.83700943
Bacteria	Complete Genome	3.837696075
Bacteria	Complete Genome	3.839127541
Bacteria	Complete Genome	3.839169502
Bacteria	Complete Genome	3.839253426
Bacteria	Complete Genome	3.839552879
Bacteria	Complete Genome	3.843302727
Bacteria	Complete Genome	3.844799995
Bacteria	Complete Genome	3.845097542
Bacteria	Complete Genome	3.845210075
Bacteria	Complete Genome	3.846569061
Bacteria	Complete Genome	3.846744537
Bacteria	Complete Genome	3.847293854
Bacteria	Complete Genome	3.848787308
Bacteria	Complete Genome	3.850413322
Bacteria	Complete Genome	3.851384163
Bacteria	Complete Genome	3.852311134
Bacteria	Complete Genome	3.852601051
Bacteria	Complete Genome	3.852912903
Bacteria	Complete Genome	3.855743408
Bacteria	Complete Genome	3.856516838
Bacteria	Complete Genome	3.857328415
Bacteria	Complete Genome	3.857409477
Bacteria	Complete Genome	3.857546806
Bacteria	Complete Genome	3.861034393
Bacteria	Complete Genome	3.861040115
Bacteria	Complete Genome	3.861095428
Bacteria	Complete Genome	3.861384392
Bacteria	Complete Genome	3.862499237
Bacteria	Complete Genome	3.862737656
Bacteria	Complete Genome	3.863411903
Bacteria	Complete Genome	3.864720345
Bacteria	Complete Genome	3.867777824
Bacteria	Complete Genome	3.868150711
Bacteria	Complete Genome	3.868712425
Bacteria	Complete Genome	3.870031357
Bacteria	Complete Genome	3.871570587
Bacteria	Complete Genome	3.873305321
Bacteria	Complete Genome	3.874499321
Archaea	Complete Genome	3.875148773
Bacteria	Complete Genome	3.875302315
Bacteria	Complete Genome	3.876415253
Bacteria	Complete Genome	3.87661171
Bacteria	Complete Genome	3.877486229
Bacteria	Complete Genome	3.878073692
Bacteria	Complete Genome	3.878130913
Bacteria	Complete Genome	3.878810883
Bacteria	Complete Genome	3.879583359
Bacteria	Complete Genome	3.879634857
Bacteria	Complete Genome	3.879878044
Bacteria	Complete Genome	3.880578995
Bacteria	Complete Genome	3.881023407
Bacteria	Complete Genome	3.881833076
Bacteria	Complete Genome	3.883387566
Bacteria	Complete Genome	3.883472443
Bacteria	Complete Genome	3.884316444
Bacteria	Complete Genome	3.88521862
Bacteria	Complete Genome	3.885984421
Bacteria	Complete Genome	3.886404991
Bacteria	Complete Genome	3.889583588
Bacteria	Complete Genome	3.890935898
Bacteria	Complete Genome	3.8963871
Bacteria	Complete Genome	3.896970749
Bacteria	Complete Genome	3.897853851
Bacteria	Complete Genome	3.898899078
Bacteria	Complete Genome	3.898975372
Bacteria	Complete Genome	3.89951992
Bacteria	Complete Genome	3.899641037
Bacteria	Complete Genome	3.899767876
Bacteria	Complete Genome	3.899827957
Bacteria	Complete Genome	3.901656151
Bacteria	Complete Genome	3.902654648
Bacteria	Complete Genome	3.902724266
Bacteria	Complete Genome	3.903440475
Bacteria	Complete Genome	3.904772758
Bacteria	Complete Genome	3.905675888
Bacteria	Complete Genome	3.907298088
Bacteria	Complete Genome	3.908529282
Bacteria	Complete Genome	3.9112463
Bacteria	Complete Genome	3.912684441
Bacteria	Complete Genome	3.913079262
Bacteria	Complete Genome	3.91366291
Bacteria	Complete Genome	3.914207458
Bacteria	Complete Genome	3.915270805
Bacteria	Complete Genome	3.91535759
Bacteria	Complete Genome	3.91601181
Bacteria	Complete Genome	3.916133881
Bacteria	Complete Genome	3.917210579
Bacteria	Complete Genome	3.918524742
Bacteria	Complete Genome	3.919786453
Bacteria	Complete Genome	3.920044899
Bacteria	Complete Genome	3.920241356
Bacteria	Complete Genome	3.920267105
Bacteria	Complete Genome	3.921187401
Bacteria	Complete Genome	3.921642303
Bacteria	Complete Genome	3.92205143
Bacteria	Complete Genome	3.922134399
Bacteria	Complete Genome	3.922377586
Bacteria	Complete Genome	3.92410183
Bacteria	Complete Genome	3.924753189
Bacteria	Complete Genome	3.92521286
Archaea	Complete Genome	3.926698685
Bacteria	Complete Genome	3.927947044
Bacteria	Complete Genome	3.928316116
Bacteria	Complete Genome	3.928807259
Bacteria	Complete Genome	3.92931366
Bacteria	Complete Genome	3.929675102
Bacteria	Complete Genome	3.93021965
Bacteria	Complete Genome	3.931224823
Bacteria	Complete Genome	3.931945801
Bacteria	Complete Genome	3.932966232
Bacteria	Complete Genome	3.933050156
Bacteria	Complete Genome	3.933945656
Bacteria	Complete Genome	3.934037209
Bacteria	Complete Genome	3.935297966
Bacteria	Complete Genome	3.93761158
Bacteria	Complete Genome	3.938410759
Bacteria	Complete Genome	3.939606667
Bacteria	Complete Genome	3.941711426
Bacteria	Complete Genome	3.943965912
Bacteria	Complete Genome	3.944401741
Bacteria	Complete Genome	3.946007729
Bacteria	Complete Genome	3.947722435
Bacteria	Complete Genome	3.948827744
Bacteria	Complete Genome	3.952161789
Bacteria	Complete Genome	3.952231407
Bacteria	Complete Genome	3.953436852
Bacteria	Complete Genome	3.954427719
Bacteria	Complete Genome	3.955165863
Bacteria	Complete Genome	3.958102226
Bacteria	Complete Genome	3.958683014
Bacteria	Complete Genome	3.959052086
Bacteria	Complete Genome	3.959107399
Bacteria	Complete Genome	3.962491035
